1.0,10.200000000000001
1.5302013422818792,10.200000000000001
2.0604026845637584,10.0
2.5906040268456376,10.200000000000001
3.120805369127517,10.0
3.651006711409396,10.0
4.181208053691275,9.8
4.7114093959731544,9.600000000000001
5.241610738255034,9.600000000000001
5.771812080536913,9.8
6.302013422818792,9.600000000000001
6.832214765100671,9.4
7.36241610738255,9.600000000000001
7.892617449664428,9.200000000000001
8.422818791946309,9.4
8.953020134228186,9.200000000000001
9.483221476510067,9.200000000000001
10.013422818791945,9.0
10.543624161073826,8.8
11.073825503355703,8.6
11.604026845637584,8.6
12.134228187919462,8.4
12.664429530201343,8.6
13.19463087248322,8.4
13.724832214765101,8.4
14.255033557046978,8.4
14.78523489932886,7.800000000000001
15.315436241610737,8.0
15.845637583892618,8.0
16.375838926174495,7.6000000000000005
16.906040268456376,7.6000000000000005
17.436241610738257,7.6000000000000005
17.966442953020135,7.4
18.496644295302012,7.6000000000000005
19.026845637583893,7.4
19.557046979865774,7.0
20.08724832214765,7.0
20.61744966442953,7.0
21.14765100671141,6.800000000000001
21.67785234899329,6.800000000000001
22.20805369127517,6.6000000000000005
22.738255033557046,6.6000000000000005
23.268456375838927,6.4
23.798657718120808,6.2
24.328859060402685,6.4
24.859060402684563,6.2
25.389261744966444,6.0
25.919463087248324,6.0
26.449664429530202,6.0
26.97986577181208,6.0
27.51006711409396,5.800000000000001
28.04026845637584,5.6000000000000005
28.57046979865772,5.6000000000000005
29.100671140939596,5.6000000000000005
29.630872483221477,5.6000000000000005
30.161073825503358,5.2
30.691275167785236,5.4
31.221476510067113,5.2
31.75167785234899,5.0
32.281879194630875,5.2
32.81208053691275,5.0
33.34228187919463,5.0
33.872483221476514,5.0
34.40268456375839,4.800000000000001
34.93288590604027,4.6000000000000005
35.46308724832215,4.6000000000000005
35.993288590604024,4.6000000000000005
36.52348993288591,4.4
37.053691275167786,4.4
37.58389261744966,4.6000000000000005
38.11409395973155,4.4
38.644295302013425,4.4
39.1744966442953,4.2
39.70469798657718,4.2
40.23489932885906,4.2
40.76510067114094,4.0
41.29530201342282,4.0
41.8255033557047,4.0
42.35570469798658,4.0
42.88590604026846,4.0
43.41610738255034,4.0
43.946308724832214,3.8000000000000003
44.47651006711409,3.6
45.006711409395976,4.0
45.53691275167785,3.6
46.06711409395973,3.6
46.597315436241615,4.0
47.12751677852349,3.6
47.65771812080537,3.4000000000000004
48.18791946308725,3.4000000000000004
48.718120805369125,3.4000000000000004
49.24832214765101,3.4000000000000004
49.77852348993289,3.4000000000000004
50.308724832214764,3.6
50.83892617449665,3.4000000000000004
51.369127516778526,3.4000000000000004
51.899328859060404,3.4000000000000004
52.42953020134228,3.2
52.95973154362416,3.2
53.48993288590604,3.2
54.02013422818792,3.2
54.5503355704698,3.0
55.08053691275168,3.0
55.61073825503356,3.0
56.14093959731544,3.2
56.671140939597315,2.8000000000000003
57.20134228187919,3.0
57.73154362416107,2.8000000000000003
58.26174496644295,3.0
58.791946308724825,2.8000000000000003
59.32214765100671,3.0
59.85234899328859,2.8000000000000003
60.382550335570464,2.8000000000000003
60.91275167785234,2.8000000000000003
61.44295302013422,2.8000000000000003
61.9731543624161,2.6
62.503355704697974,2.8000000000000003
63.03355704697985,2.6
63.56375838926174,2.6
64.09395973154362,2.6
64.6241610738255,2.4000000000000004
65.15436241610738,2.4000000000000004
65.68456375838926,2.6
66.21476510067113,2.4000000000000004
66.74496644295303,2.6
67.2751677852349,2.6
67.80536912751678,2.4000000000000004
68.33557046979865,2.6
68.86577181208054,2.4000000000000004
69.39597315436241,2.2
69.9261744966443,2.4000000000000004
70.45637583892616,2.4000000000000004
70.98657718120805,2.2
71.51677852348993,2.2
72.04697986577182,2.2
72.57718120805369,2.4000000000000004
73.10738255033557,2.2
73.63758389261744,2.2
74.16778523489933,2.2
74.6979865771812,2.2
75.2281879194631,2.2
75.75838926174497,2.2
76.28859060402685,2.0
76.81879194630872,2.2
77.3489932885906,2.2
77.87919463087248,2.2
78.40939597315436,2.0
78.93959731543623,2.2
79.46979865771812,2.0
80.0,2.0
